FIRE_NUMBER,VERSION_NUMBER,FIRE_YEAR,FIRE_CAUSE,FIRE_LABEL,FIRE_SIZE_HECTARES,SOURCE,GPS_TRACK_DATE,LOAD_DATE,FIRE_DATE,CREATION_METHOD,FEATURE_CODE,OBJECTID,SE_ANNO_CAD_DATA,FEATURE_AREA_SQM,FEATURE_LENGTH_M,MONTH,MONTH_NAME
C20222,2008082001.0,2008,Lightning,2008-C20222,0.0,OZIX,2008-08-20Z,2008-08-20Z,,GPS-TRACK,JA70003000,3201136,,941.2748,145.3546,,
C20247,2008081901.0,2008,Lightning,2008-C20247,0.0,OZIX,2008-08-19Z,2008-08-19Z,,GPS-TRACK,JA70003000,3201137,,25.5741,24.1936,,
C20259,2008081901.0,2008,Lightning,2008-C20259,0.0,OZIX,2008-08-30Z,2008-08-29Z,,GPS-TRACK,JA70003000,3201138,,209.3643,67.3762,,
C20298,2008100101.0,2008,Person,2008-C20298,280.9,OZIX,2008-12-02Z,2008-12-02Z,,GPS-TRACK,JA70003000,3201139,,2810130.2221,14335.5155,,
C20299,2008100101.0,2008,Person,2008-C20299,0.2,OZIX,2008-10-02Z,2008-10-02Z,,GPS-TRACK,JA70003000,3201140,,2864.2162,212.5329,,
C20308,2008102101.0,2008,Person,2008-C20308,18.1,OZIX,2008-11-21Z,2008-11-21Z,,GPS-TRACK,JA70003000,3201141,,181984.6671,2526.1241,,
C20314,2008102501.0,2008,Person,2008-C20314,78.2,OZIX,2008-11-28Z,2008-11-28Z,,GPS-TRACK,JA70003000,3201142,,783311.0236,10205.6824,,
C30038,2008052801.0,2008,Person,2008-C30038,0.4,OZIX,2008-05-28Z,2008-05-28Z,,GPS-TRACK,JA70003000,3201143,,4709.2515,734.5685,,
C30045,2008052201.0,2008,Lightning,2008-C30045,0.0,OZIX,2008-05-28Z,2008-05-28Z,,GPS-TRACK,JA70003000,3201144,,180.2012,79.278,,
C30056,2008060101.0,2008,Lightning,2008-C30056,0.0,OZIX,2008-06-18Z,2008-06-18Z,,GPS-TRACK,JA70003000,3201145,,66.0147,29.6735,,
C30158,2008072101.0,2008,Lightning,2008-C30158,2.0,OZIX,2008-07-23Z,2008-07-23Z,,GPS-TRACK,JA70003000,3201146,,20041.693,758.8017,,
C30179,2008080401.0,2008,Lightning,2008-C30179,0.0,OZIX,2008-08-06Z,2008-08-06Z,,GPS-TRACK,JA70003000,3201147,,10.0074,12.6194,,
C30217,2008082101.0,2008,Lightning,2008-C30217,0.3,OZIX,2008-08-21Z,2008-08-21Z,,GPS-TRACK,JA70003000,3201148,,3473.1006,356.6803,,
C30239,2008082001.0,2008,Lightning,2008-C30239,0.0,OZIX,2008-08-20Z,2008-08-20Z,,GPS-TRACK,JA70003000,3201149,,339.4988,154.2736,,
C30246,2008082501.0,2008,Lightning,2008-C30246,0.0,OZIX,2008-08-25Z,2008-08-25Z,,GPS-TRACK,JA70003000,3201150,,635.0166,124.3089,,
C40006,2008050201.0,2008,Person,2008-C40006,281.5,OZIX,2008-05-02Z,2008-05-02Z,,GPS-TRACK,JA70003000,3201151,,2815556.9989,9063.623,,
C40008,2008041701.0,2008,Person,2008-C40008,8.4,OZIX,2008-06-10Z,2008-06-10Z,,GPS-TRACK,JA70003000,3201152,,109997.1898,4614.2304,,
C40009,2008041201.0,2008,Person,2008-C40009,0.1,OZIX,2008-04-16Z,2008-04-16Z,,GPS-TRACK,JA70003000,3201153,,1941.6809,173.7168,,
C40016,2008041701.0,2008,Person,2008-C40016,16.2,OZIX,2008-04-30Z,2008-04-30Z,,GPS-TRACK,JA70003000,3201154,,164711.0456,3008.5675,,
C40017,2008041701.0,2008,Person,2008-C40017,34.1,OZIX,2008-04-30Z,2008-04-30Z,,GPS-TRACK,JA70003000,3201155,,343809.654,3971.9994,,
C40021,2008042201.0,2008,Person,2008-C40021,1.4,OZIX,2008-04-22Z,2008-04-22Z,,GPS-TRACK,JA70003000,3201156,,14957.592,556.1104,,
C40036,2008050801.0,2008,Person,2008-C40036,6.8,OZIX,2008-08-21Z,2008-08-20Z,,GPS-TRACK,JA70003000,3201157,,69958.0055,1934.017,,
C40039,2008082201.0,2008,Person,2008-C40039,1.7,OZIX,2008-08-22Z,2008-08-22Z,,GPS-TRACK,JA70003000,3201158,,17046.5699,507.8497,,
C40083,2008070101.0,2008,Lightning,2008-C40083,0.0,OZIX,2008-07-09Z,2008-07-08Z,,GPS-TRACK,JA70003000,3201159,,10.3914,18.6099,,
C40087,2008070101.0,2008,Lightning,2008-C40087,0.0,OZIX,2008-07-08Z,2008-07-08Z,,GPS-TRACK,JA70003000,3201160,,10.1201,14.4908,,
C40088,2008020801.0,2008,Lightning,2008-C40088,0.1,OZIX,2008-07-08Z,2008-07-08Z,,GPS-TRACK,JA70003000,3201161,,1092.7081,175.4646,,
C40092,2008070201.0,2008,Lightning,2008-C40092,318.2,OZIX,2008-07-08Z,2008-07-08Z,,GPS-TRACK,JA70003000,3201162,,3542369.4625,6902.8276,,
C40129,2008071401.0,2008,Person,2008-C40129,0.0,OZIX,2008-07-14Z,2008-07-14Z,,GPS-TRACK,JA70003000,3201163,,2.501,9.1244,,
C40144,2008072301.0,2008,Lightning,2008-C40144,8.4,OZIX,2008-07-23Z,2008-07-23Z,,GPS-TRACK,JA70003000,3201164,,134372.7536,1421.5915,,
C40147,2008071901.0,2008,Lightning,2008-C40147,0.0,OZIX,2008-07-24Z,2008-07-23Z,,GPS-TRACK,JA70003000,3201165,,8.044,13.179,,
C40148,2008071701.0,2008,Lightning,2008-C40148,0.0,OZIX,2008-07-21Z,2008-07-21Z,,GPS-TRACK,JA70003000,3201166,,8.788,15.0164,,
C40149,2008071801.0,2008,Lightning,2008-C40149,0.0,OZIX,2008-07-21Z,2008-07-21Z,,GPS-TRACK,JA70003000,3201167,,3.1639,8.2546,,
C40152,2008072301.0,2008,Lightning,2008-C40152,0.0,OZIX,2008-07-23Z,2008-07-23Z,,GPS-TRACK,JA70003000,3201168,,670.8183,112.7716,,
C40153,2008071801.0,2008,Lightning,2008-C40153,0.0,OZIX,2008-07-25Z,2008-07-25Z,,GPS-TRACK,JA70003000,3201169,,63.7328,29.8694,,
C40155,2008071901.0,2008,Lightning,2008-C40155,0.0,OZIX,2008-08-01Z,2008-07-31Z,,GPS-TRACK,JA70003000,3201170,,2.9784,8.2628,,
C40156,2008071901.0,2008,Lightning,2008-C40156,0.1,OZIX,2008-07-21Z,2008-07-21Z,,GPS-TRACK,JA70003000,3201171,,1495.6005,182.0353,,
C40157,2008072301.0,2008,Lightning,2008-C40157,0.0,OZIX,2008-07-23Z,2008-07-23Z,,GPS-TRACK,JA70003000,3201172,,568.0966,121.9383,,
C40162,2008072301.0,2008,Lightning,2008-C40162,0.0,OZIX,2008-07-25Z,2008-07-25Z,,GPS-TRACK,JA70003000,3201173,,343.9469,73.7797,,
C40206,2008080901.0,2008,Lightning,2008-C40206,0.5,OZIX,2008-08-11Z,2008-08-11Z,,GPS-TRACK,JA70003000,3201174,,5056.9202,286.3231,,
C40208,2008081201.0,2008,Lightning,2008-C40208,0.0,OZIX,2008-08-12Z,2008-08-12Z,,GPS-TRACK,JA70003000,3201175,,30.6851,36.0442,,
C40252,2008081801.0,2008,Lightning,2008-C40252,0.0,OZIX,2008-08-25Z,2008-08-25Z,,GPS-TRACK,JA70003000,3201176,,710.072,107.4215,,
C40305,2008121101.0,2008,Lightning,2008-C40305,58.1,OZIX,2008-12-11Z,2008-12-11Z,,GPS-TRACK,JA70003000,3201177,,586615.204,3082.7276,,
C40316,2008102801.0,2008,Person,2008-C40316,45.5,OZIX,2008-12-08Z,2008-12-09Z,,GPS-TRACK,JA70003000,3201178,,457089.5198,3267.6864,,
C40317,2008102801.0,2008,Person,2008-C40317,1.2,OZIX,2008-12-08Z,2008-12-09Z,,GPS-TRACK,JA70003000,3201179,,12998.3164,433.9384,,
C40328,2008112401.0,2008,Person,2008-C40328,7.5,OZIX,2008-11-27Z,2008-11-26Z,,GPS-TRACK,JA70003000,3201180,,75019.4243,1243.9089,,
C50005,2008041202.0,2008,Person,2008-C50005,3.7,OZIX,2008-07-21Z,2008-07-21Z,,GPS-TRACK,JA70003000,3201181,,38496.3362,1128.2581,,
C50007,2008041201.0,2008,Person,2008-C50007,2.8,OZIX,2008-05-06Z,2008-05-06Z,,GPS-TRACK,JA70003000,3201182,,30102.9865,913.5873,,
C50135,,2006,Person,2006-C50135,0.4,,,,,Unkwn,JA70003000,3200575,,4401.7814,382.5393,,
C50148,,2006,Lightning,2006-C50148,11118.6,OZI Explorer,2006-07-21Z,2007-10-25Z,,GPS-TRACK,JA70003000,3200576,,111186764.5816,117206.2546,,
C50297,,2006,Lightning,2006-C50297,0.4,OZI Explorer,,2008-11-12Z,,GPS-TRACK,JA70003000,3200577,,3826.0769,254.6795,,
C50308,,2006,Lightning,2006-C50308,191.1,LANDSAT5,2006-08-31Z,2007-10-25Z,,digitized,JA70003000,3200578,,1911870.9183,7244.9794,,
C50320,,2006,Lightning,2006-C50320,0.1,OZI Explorer,,2008-11-12Z,,GPS-TRACK,JA70003000,3200579,,1037.9361,117.4707,,
C50460,,2006,Person,2006-C50460,1.4,OZI Explorer,,2008-11-12Z,,GPS-TRACK,JA70003000,3200580,,14135.6073,512.0153,,
C10054,,2005,Lightning,2005-C10054,360.9,LANDSAT5,,2007-05-17Z,,Very irregular and difficult to follow,JA70003000,3200508,,3609186.2648,32785.081,,
C40058,,2005,Lightning,2005-C40058,80.6,LANDSAT5,,2007-05-17Z,,digitized,JA70003000,3200509,,806700.6039,13458.2372,,
C10175,,2004,Lightning,2004-C10175,1370.5,LANDSAT5,,2007-05-17Z,,digitized,JA70003000,3200412,,13705073.4392,37459.4115,,
C10176,,2004,Lightning,2004-C10176,520.7,LANDSAT5,,2007-05-17Z,,digitized,JA70003000,3200413,,5207962.8456,19636.6947,,
C50114,,2004,Lightning,2004-C50114,268.2,LANDSAT5,,2007-05-17Z,,digitized,JA70003000,3200414,,2682905.7242,13351.5606,,
C50125,,2004,Lightning,2004-C50125,20506.4,LANDSAT5,,2007-05-17Z,,Modified from Protection,JA70003000,3200415,,205064143.9388,150041.9791,,
C50149,,2004,Lightning,2004-C50149,2408.5,LANDSAT5,,2007-05-17Z,,digitized,JA70003000,3200416,,24085871.8091,29969.969,,
C50265,,2004,Lightning,2004-C50265,4838.1,LANDSAT5,,2007-05-17Z,,Does not match Protection-very uncertain,JA70003000,3200417,,48381788.0813,89271.5677,,
C50508,,2004,Lightning,2004-C50508,110.7,LANDSAT5,,2007-05-17Z,,digitized,JA70003000,3200418,,1107973.2933,5816.0178,,
C10025,,2006,Person,2006-C10025,4.2,,,,,Unkwn,JA70003000,3200554,,42366.7747,1267.2624,,
C10121,,2006,Person,2006-C10121,0.3,OZI Explorer,,2008-11-12Z,,GPS-TRACK,JA70003000,3200555,,2890.5338,258.8694,,
C10157,,2006,Lightning,2006-C10157,8060.5,LANDSAT5,2006-07-21Z,2007-10-25Z,,digitized,JA70003000,3200556,,80605083.5599,114855.8085,,
C10161,,2006,Lightning,2006-C10161,10810.1,LANDSAT5,2006-07-21Z,2007-10-25Z,,digitized,JA70003000,3200557,,108101847.2864,138700.4508,,
C10183,,2006,Lightning,2006-C10183,43.7,,2006-07-10Z,2011-05-19Z,,Unknown,JA70003000,3200558,,437121.6681,3985.3458,,
C10204,,2006,Lightning,2006-C10204,1108.1,LANDSAT5,2006-07-21Z,2007-10-25Z,,digitized,JA70003000,3200559,,11081612.3542,28776.514,,
C10431,,2006,Lightning,2006-C10431,92.2,OZI Explorer,,2007-05-17Z,,GPS-TRACK,JA70003000,3200560,,922767.909,5612.4596,,
C10463,,2006,Lightning,2006-C10463,511.2,OZI Explorer,,2007-05-17Z,,GPS-TRACK,JA70003000,3200561,,5112236.0838,11516.148,,
C10466,,2006,Lightning,2006-C10466,1238.0,OZI Explorer,,2007-05-17Z,,GPS-TRACK,JA70003000,3200562,,12380468.3535,26571.2613,,
C20040,,2006,Person,2006-C20040,1.1,OZI Explorer,2006-08-04Z,2008-11-12Z,,GPS-TRACK,JA70003000,3200563,,10517.9185,514.1475,,
C20108,,2006,Lightning,2006-C20108,0.3,,,,,Unkwn,JA70003000,3200564,,3083.7453,239.4952,,
C20139,,2006,Person,2006-C20139,0.8,,,,,Unkwn,JA70003000,3200565,,8135.0694,427.0544,,
C20261,,2006,Person,2006-C20261,1.8,OZI Explorer,,2008-11-12Z,,GPS-TRACK,JA70003000,3200566,,18133.248,907.15,,
C20302,,2006,Lightning,2006-C20302,0.9,OZI Explorer,,2008-11-12Z,,GPS-TRACK,JA70003000,3200567,,8577.7889,340.5138,,
C30424,,2006,Lightning,2006-C30424,127.1,OZI Explorer,,2008-11-12Z,,GPS-TRACK,JA70003000,3200568,,1270531.3011,5101.2555,,
C30429,,2006,Lightning,2006-C30429,273.7,OZI Explorer,2006-09-12Z,2008-11-12Z,,GPS-TRACK,JA70003000,3200569,,2736586.5493,7871.6498,,
C40072,,2006,Lightning,2006-C40072,1.4,OZI Explorer,2006-05-17Z,2008-11-12Z,,GPS-TRACK,JA70003000,3200570,,13667.9642,839.7268,,
C40257,,2006,Lightning,2006-C40257,5.3,OZI Explorer,,2008-11-12Z,,GPS-TRACK,JA70003000,3200571,,52871.2671,1097.3342,,
C50090,,2006,Person,2006-C50090,26.0,OZI Explorer,,2008-11-12Z,,GPS-TRACK,JA70003000,3200572,,260184.5919,2806.0319,,
C50112,,2006,Lightning,2006-C50112,2.9,OZI Explorer,2006-06-15Z,2008-11-12Z,,GPS-TRACK,JA70003000,3200573,,28692.801,716.7019,,
C50114,,2006,Person,2006-C50114,1.2,,,,,Unkwn,JA70003000,3200574,,12277.6634,802.0538,,
C50400,2009083001.0,2009,Lightning,2009-C50400,4170.6,OZIX,2009-08-30Z,2009-08-30Z,,GPS-TRACK,JA70003000,3201563,,41706836.0251,73342.5677,,
C50402,2009081101.0,2009,Lightning,2009-C50402,2288.3,OZIX,2009-08-12Z,2009-08-12Z,,GPS-TRACK,JA70003000,3201564,,22883103.3174,39914.3604,,
C50403,2009073101.0,2009,Lightning,2009-C50403,12.8,OZIX,2009-09-29Z,2009-09-29Z,,GPS-TRACK,JA70003000,3201565,,128361.8722,1837.6865,,
C50404,2009082401.0,2009,Lightning,2009-C50404,1.0,OZIX,2009-08-24Z,2009-08-24Z,,GPS-TRACK,JA70003000,3201566,,10759.6081,552.8887,,
C50406,2009082002.0,2009,Lightning,2009-C50406,39.6,OZIX,2009-08-20Z,2009-08-20Z,,GPS-TRACK,JA70003000,3201567,,396849.0493,3070.18,,
C50410,2009080701.0,2009,Lightning,2009-C50410,451.8,OZIX,2009-08-10Z,2009-08-10Z,,GPS-TRACK,JA70003000,3201568,,4518912.9485,15416.0838,,
C50413,2009082401.0,2009,Lightning,2009-C50413,23.1,OZIX,2009-08-24Z,2009-08-24Z,,GPS-TRACK,JA70003000,3201569,,231364.2369,1927.4302,,
C50415,2009080201.0,2009,Lightning,2009-C50415,8.3,OZIX,2009-09-30Z,2009-09-30Z,,GPS-TRACK,JA70003000,3201570,,83046.1429,1369.985,,
C50418,2009092601.0,2009,Lightning,2009-C50418,67743.4,OZIX,2009-09-26Z,2009-09-26Z,,GPS-TRACK,JA70003000,3201571,,677434742.3017,213692.0831,,
C50422,2009081201.0,2009,Lightning,2009-C50422,22.5,OZIX,2009-08-12Z,2009-08-12Z,,GPS-TRACK,JA70003000,3201572,,225421.0364,3110.352,,
C50424,2009081501.0,2009,Lightning,2009-C50424,49.6,OZIX,2009-09-10Z,2009-09-10Z,,GPS-TRACK,JA70003000,3201573,,496631.9823,3991.81,,
C50446,2009081101.0,2009,Lightning,2009-C50446,694.0,OZIX,2009-08-12Z,2009-08-12Z,,GPS-TRACK,JA70003000,3201574,,6940433.4965,17045.2449,,
C50453,2009082601.0,2009,Lightning,2009-C50453,44.9,OZIX,2009-09-08Z,2009-09-08Z,,GPS-TRACK,JA70003000,3201575,,449722.9795,2921.5827,,
C50465,2009081601.0,2009,Lightning,2009-C50465,45.2,OZIX,2009-09-10Z,2009-09-10Z,,GPS-TRACK,JA70003000,3201576,,452676.0996,4470.0379,,
C50466,2009080401.0,2009,Lightning,2009-C50466,177.6,OZIX,2009-08-06Z,2009-08-06Z,,GPS-TRACK,JA70003000,3201577,,1776380.0962,6487.2514,,
C50471,2009081801.0,2009,Lightning,2009-C50471,22.9,OZIX,2009-09-10Z,2009-09-10Z,,GPS-TRACK,JA70003000,3201578,,229701.9117,2169.1766,,
C50477,2009081401.0,2009,Lightning,2009-C50477,24.4,OZIX,2009-09-10Z,2009-09-10Z,,GPS-TRACK,JA70003000,3201579,,244291.2223,2033.729,,
