FIRE_NUMBER,FIRE_YEAR,FIRE_CAUSE,FIRE_DATE
V32358,2021,Person,2021-08-03
V50530,2021,Person,2021-05-16
V50948,2021,Person,2021-06-26
G60770,2022,Person,2022-07-26
G60782,2022,Lightning,2022-06-22
G61308,2022,Lightning,2022-08-12
G61701,2022,Lightning,2022-07-29
K20956,2022,Person,2022-08-01
K20984,2022,Lightning,2022-08-01
K21097,2022,Person,2022-08-06
K62866,2022,Unknown,2023-03-17
K62871,2022,Unknown,2023-03-19
K62886,2022,Unknown,2023-03-26
K62903,2022,Person,2023-03-30
K70076,2022,Person,2022-04-17
K70580,2022,Person,2022-07-14
V52645,2021,Lightning,2021-08-17
V52938,2021,Unknown,2022-03-09
V62452,2021,Person,2021-08-05
V62669,2021,Person,2021-08-19
V70999,2021,Person,2021-06-28
V80323,2021,Person,2021-04-19
G61964,2022,Lightning,2022-08-25
G62244,2022,Lightning,2022-09-03
G62456,2022,Lightning,2022-09-18
G62731,2022,Person,2022-10-17
G80188,2024,Person,2024-04-27
G80189,2024,Person,2024-04-27
G80262,2024,Lightning,2024-05-10
G80270,2024,Lightning,2024-05-10
V31726,2023,Lightning,2023-07-15
V32307,2023,Lightning,2023-07-28
V33029,2023,Lightning,2023-08-29
V33249,2023,Lightning,2023-08-28
V33258,2023,Lightning,2023-08-27
C10795,2024,Lightning,2024-07-09
C10811,2024,Lightning,2024-07-08
C10814,2024,Lightning,2024-07-08
C10815,2024,Lightning,2024-07-09
C10838,2024,Lightning,2024-07-09
G30819,2024,Lightning,2024-07-10
G30983,2024,Lightning,2024-07-15
G31043,2024,Lightning,2024-07-17
G31191,2024,Lightning,2024-07-19
G31220,2024,Lightning,2024-07-19
G80273,2024,Person,2024-05-10
G80286,2024,Lightning,2024-05-11
G80305,2024,Person,2024-05-12
G80315,2024,Person,2024-05-14
G80419,2024,Lightning,2024-05-29
V33341,2023,Person,2023-09-21
V50198,2023,Unknown,2023-04-19
C10840,2024,Lightning,2024-07-09
C10933,2024,Lightning,2024-07-13
C11153,2024,Lightning,2024-07-09
G31245,2024,Lightning,2024-07-19
G31262,2024,Lightning,2024-07-19
G31266,2024,Lightning,2024-07-19
G31269,2024,Lightning,2024-07-19
G31359,2024,Lightning,2024-07-19
G31382,2024,Lightning,2024-07-19
G80424,2024,Person,2024-05-31
G80426,2024,Person,2024-05-31
G80428,2024,Person,2024-06-01
G80447,2024,Person,2024-06-07
G80467,2024,Lightning,2024-06-10
G80468,2024,Lightning,2024-06-10
G80549,2024,Lightning,2024-06-20
G80648,2024,Lightning,2024-06-30
G80733,2024,Lightning,2024-06-30
V50205,2023,Person,2023-04-19
V50556,2023,Person,2023-05-31
V51695,2023,Lightning,2023-07-13
C11233,2024,Lightning,2024-07-18
C11303,2024,Lightning,2024-07-19
C11343,2024,Lightning,2024-07-21
C11348,2024,Lightning,2024-07-21
G31602,2024,Lightning,2024-07-22
G31612,2024,Lightning,2024-07-22
G31713,2024,Lightning,2024-07-19
G31770,2024,Lightning,2024-08-03
R13124,2023,Lightning,2023-07-09
R20264,2023,Person,2023-05-10
R21178,2023,Lightning,2023-07-06
R21217,2023,Lightning,2023-07-07
R21225,2023,Lightning,2023-07-07
R21234,2023,Lightning,2023-07-07
R21250,2023,Lightning,2023-07-07
R21377,2023,Lightning,2023-07-08
R21609,2023,Lightning,2023-07-09
R21622,2023,Lightning,2023-07-08
V51696,2023,Lightning,2023-07-13
V52804,2023,Lightning,2023-08-16
C11464,2024,Lightning,2024-07-22
C11476,2024,Lightning,2024-07-22
C11482,2024,Lightning,2024-07-18
G32044,2024,Lightning,2024-08-10
G32126,2024,Lightning,2024-08-12
G32190,2024,Lightning,2024-08-11
G32533,2024,Person,2024-09-20
G40116,2024,Person,2024-04-20
R21630,2023,Lightning,2023-07-08
R21673,2023,Lightning,2023-07-09
R21998,2023,Lightning,2023-07-16
R22794,2023,Lightning,2023-08-17
R22958,2023,Person,2023-08-25
R23091,2023,Lightning,2023-07-21
V52831,2023,Lightning,2023-08-17
C11484,2024,Lightning,2024-07-18
C20056,2024,Person,2024-04-11
C20101,2024,Lightning,2024-04-19
C20117,2024,Person,2024-04-20
G40119,2024,Person,2024-04-20
G40138,2024,Person,2024-04-21
G41159,2024,Lightning,2024-07-18
G41160,2024,Lightning,2024-07-18
G41227,2024,Lightning,2024-07-18
G41243,2024,Lightning,2024-07-19
G41261,2024,Lightning,2024-07-19
R30084,2023,Person,2023-04-24
R30140,2023,Person,2023-04-29
R30143,2023,Person,2023-04-29
R30209,2023,Person,2023-05-04
R30467,2023,Person,2023-05-21
V53027,2023,Lightning,2023-08-29
V53043,2023,Lightning,2023-08-28
V53071,2023,Lightning,2023-08-29
C20118,2024,Person,2024-04-20
C20135,2024,Person,2024-04-21
C21277,2024,Lightning,2024-07-20
C21338,2024,Person,2024-07-21
C21963,2024,Lightning,2024-08-08
C22492,2024,Person,2024-09-12
C30779,2024,Lightning,2024-07-09
C30788,2024,Lightning,2024-07-10
C30799,2024,Lightning,2024-07-10
C30823,2024,Lightning,2024-07-10
C31182,2024,Lightning,2024-07-18
C31291,2024,Lightning,2024-07-20
G42035,2024,Lightning,2024-08-09
G42091,2024,Lightning,2024-08-09
G42138,2024,Person,2024-08-12
G50497,2024,Person,2024-06-14
R30777,2023,Person,2023-06-13
R31227,2023,Lightning,2023-07-07
R31228,2023,Lightning,2023-07-07
R31391,2023,Unknown,2023-07-08
R31465,2023,Lightning,2023-07-09
R31512,2023,Lightning,2023-07-10
V53075,2023,Lightning,2023-08-29
V53097,2023,Lightning,2023-08-30
V53204,2023,Person,2023-09-09
V53405,2023,Person,2023-10-07
C31373,2024,Lightning,2024-07-22
C31478,2024,Lightning,2024-07-23
C31599,2024,Lightning,2024-07-23
C40013,2024,Person,2024-04-02
C40496,2024,Person,2024-06-14
C41350,2024,Lightning,2024-07-21
C41438,2024,Lightning,2024-07-22
C41440,2024,Lightning,2024-07-22
G50538,2024,Lightning,2024-06-20
G50543,2024,Lightning,2024-06-20
G51174,2024,Lightning,2024-07-18
G51268,2024,Lightning,2024-07-19
G51774,2024,Lightning,2024-07-18
G51978,2024,Lightning,2024-08-09
G51992,2024,Lightning,2024-08-08
G52030,2024,Lightning,2024-08-09
G52123,2024,Lightning,2024-08-09
G61013,2024,Lightning,2024-07-17
R31581,2023,Lightning,2023-07-10
R31585,2023,Lightning,2023-07-09
R33079,2023,Lightning,2023-08-30
V62400,2023,Person,2023-08-01
V70001,2023,Person,2023-04-01
V70600,2023,Person,2023-06-03
V71098,2023,Person,2023-07-02
V73110,2023,Lightning,2023-08-28
V80320,2023,Person,2023-05-15
V80326,2023,Person,2023-05-15
C41452,2024,Lightning,2024-07-23
C41501,2024,Lightning,2024-07-23
C41504,2024,Lightning,2024-07-23
G61339,2024,Lightning,2024-07-21
G61356,2024,Lightning,2024-07-22
G61381,2024,Lightning,2024-07-22
G61385,2024,Lightning,2024-07-22
G61430,2024,Lightning,2024-07-22
R41510,2023,Lightning,2023-07-10
R41582,2023,Lightning,2023-07-11
R41659,2023,Unknown,2023-07-12
R41732,2023,Lightning,2023-07-10
V80527,2023,Person,2023-05-29
V80574,2023,Person,2023-06-02
V81105,2023,Person,2023-07-03
C41510,2024,Lightning,2024-07-22
C42240,2024,Lightning,2024-08-14
C50067,2024,Person,2024-04-14
C50087,2024,Person,2024-04-17
C50115,2024,Person,2024-04-20
G61920,2024,Lightning,2024-08-08
G62016,2024,Lightning,2024-07-22
G70002,2024,Person,2024-04-01
R41743,2023,Lightning,2023-07-14
R42579,2023,Lightning,2023-08-05
R43173,2023,Lightning,2023-09-05
R50580,2023,Person,2023-06-02
R51241,2023,Lightning,2023-07-07
R51245,2023,Lightning,2023-07-07
V81802,2023,Lightning,2023-07-17
V81938,2023,Lightning,2023-07-20
V82558,2023,Lightning,2023-08-03
V82603,2023,Lightning,2023-08-06
V82787,2023,Unknown,2023-08-17
V82797,2023,Person,2023-08-17
V82990,2023,Lightning,2023-08-28
C50214,2024,Person,2024-05-03
C50248,2024,Person,2024-05-09
C50413,2024,Person,2024-05-28
C50414,2024,Person,2024-05-30
G70040,2024,Person,2024-04-07
G70167,2024,Person,2024-04-24
G70236,2024,Person,2024-05-07
R51336,2023,Lightning,2023-07-07
R51402,2023,Lightning,2023-07-07
R51555,2023,Lightning,2023-07-07
R51656,2023,Lightning,2023-07-07
V82991,2023,Lightning,2023-08-28
V82993,2023,Lightning,2023-08-28
V83037,2023,Lightning,2023-08-29
V83039,2023,Lightning,2023-08-29
V83078,2023,Lightning,2023-08-28
V83080,2023,Lightning,2023-08-30
C50476,2024,Lightning,2024-06-11
C51948,2024,Lightning,2024-08-09
C51951,2024,Lightning,2024-08-09
G10134,2024,Person,2024-03-24
G70260,2024,Person,2024-01-01
G70301,2024,Person,2024-05-12
G70308,2024,Person,2024-05-13
G70772,2024,Lightning,2024-06-20
G70972,2024,Lightning,2022-09-30
G71355,2024,Lightning,2024-07-21
G71377,2024,Lightning,2024-07-21
R51657,2023,Lightning,2023-07-07
R51702,2023,Unknown,2023-07-09
R51709,2023,Unknown,2023-07-07
R51710,2023,Unknown,2023-07-07
R51711,2023,Unknown,2023-07-07
R51712,2023,Unknown,2023-07-07
R51713,2023,Lightning,2023-07-07
R51772,2023,Lightning,2023-07-16
R51929,2023,Lightning,2023-07-07
R90857,2023,Lightning,2023-06-22
R90877,2023,Lightning,2023-06-23
R91162,2023,Lightning,2023-07-06
V83111,2023,Lightning,2023-08-28
V83128,2023,Lightning,2023-09-02
V90779,2023,Person,2023-06-14
G10571,2024,Lightning,2024-06-11
G10784,2024,Lightning,2024-07-09
G10827,2024,Lightning,2024-07-10
G71689,2024,Person,2024-07-28
G72038,2024,Person,2024-08-10
G72185,2024,Lightning,2024-08-08
R91184,2023,Person,2023-07-06
R91715,2023,Lightning,2023-07-14
R91733,2023,Lightning,2023-07-14
R92525,2023,Lightning,2023-08-05
V10313,2023,Person,2023-05-14
V10331,2023,Person,2023-05-15
V10588,2023,Person,2023-06-03
V10618,2023,Person,2023-06-04
V90929,2023,Person,2023-06-26
V91508,2023,Lightning,2023-07-07
V92201,2023,Lightning,2023-07-08
V93289,2023,Lightning,2023-08-22
VA1167,2023,Lightning,2023-07-06
VA1291,2023,Lightning,2023-07-07
G10847,2024,Lightning,2024-07-09
G10868,2024,Lightning,2024-07-09
G10869,2024,Lightning,2024-07-09
G72374,2024,Person,2024-08-29
G72443,2024,Lightning,2024-09-03
G73538,2023,Person,2024-03-26
V11064,2023,Person,2023-07-01
V11152,2023,Person,2023-07-04
V11256,2023,Lightning,2023-07-07
V11332,2023,Lightning,2023-07-08
V11337,2023,Lightning,2023-07-08
VA1306,2023,Lightning,2023-07-07
VA1335,2023,Lightning,2023-07-08
VA1381,2023,Lightning,2023-07-07
VA1456,2023,Lightning,2023-07-08
VA1462,2023,Lightning,2023-07-09
VA1507,2023,Lightning,2023-07-09
VA1638,2023,Lightning,2023-07-12
VA1664,2023,Lightning,2023-07-06
VA1735,2023,Lightning,2023-07-15
VA2015,2023,Lightning,2023-07-15
VA2327,2023,Lightning,2023-07-29
G11050,2024,Lightning,2024-07-10
G11110,2024,Lightning,2024-07-17
G11330,2024,Lightning,2024-07-19
G11357,2024,Lightning,2024-07-21
G11693,2024,Lightning,2024-07-27
G80016,2024,Person,2024-03-02
G80036,2024,Person,2024-04-07
G80062,2024,Person,2024-04-12
G80071,2024,Person,2024-04-14
G80155,2024,Person,2024-04-23
V12722,2023,Lightning,2023-08-13
V12984,2023,Person,2023-08-27
V13025,2023,Lightning,2023-08-29
V13081,2023,Lightning,2023-08-28
VA2625,2023,Lightning,2023-08-06
VA2752,2023,Lightning,2023-08-14
VA2884,2023,Lightning,2023-08-21
VA3107,2023,Lightning,2023-08-28
G11953,2024,Lightning,2024-08-08
G30263,2024,Person,2024-05-10
G30801,2024,Lightning,2024-07-10
G80162,2024,Person,2024-04-23
G80187,2024,Person,2024-04-27
V30293,2023,Person,2023-05-13
V31141,2023,Person,2023-07-04
V31300,2023,Lightning,2023-07-07
V31643,2023,Lightning,2023-07-12
V31647,2023,Lightning,2023-07-12
C10084,2024,Person,2024-04-17
C10110,2024,Person,2024-04-20
C10786,2024,Lightning,2024-07-09
C10792,2024,Lightning,2024-07-09
K22003,2023,Lightning,2023-07-20
K22024,2023,Lightning,2023-07-20
K22026,2023,Lightning,2023-07-20
K22190,2023,Lightning,2023-07-21
K22241,2023,Lightning,2023-07-17
K22305,2023,Lightning,2023-07-01
K22462,2023,Lightning,2023-06-24
N22114,2023,Lightning,2023-07-21
N22240,2023,Lightning,2023-07-23
N22243,2023,Lightning,2023-07-23
N22370,2023,Lightning,2023-07-30
N22508,2023,Lightning,2023-08-04
N23290,2023,Lightning,2023-09-15
N23403,2023,Person,2023-10-07
R13032,2023,Lightning,2023-08-06
R13068,2023,Lightning,2023-08-28
R13093,2023,Lightning,2023-08-28
R13095,2023,Person,2023-08-31
G80122,2023,Person,2023-04-28
G80123,2023,Person,2023-04-27
G80164,2023,Person,2023-05-01
G80173,2023,Person,2023-05-02
G80175,2023,Person,2023-05-01
G80190,2023,Person,2023-05-03
G80220,2023,Person,2023-05-01
G80223,2023,Person,2023-05-05
K22463,2023,Lightning,2023-07-16
K22542,2023,Lightning,2023-07-28
K22543,2023,Lightning,2023-07-25
K22753,2023,Lightning,2023-07-17
K22757,2023,Lightning,2023-07-17
K22810,2023,Lightning,2023-08-17
K22873,2023,Lightning,2023-08-17
N40596,2023,Lightning,2023-05-20
N40726,2023,Person,2023-06-10
N41094,2023,Lightning,2023-07-02
G51491,2023,Lightning,2023-07-09
G51542,2023,Lightning,2023-07-10
G51564,2023,Lightning,2023-07-10
G51614,2023,Lightning,2023-07-12
G51755,2023,Lightning,2023-07-15
G51758,2023,Lightning,2023-07-15
G51823,2023,Lightning,2023-07-17
G51902,2023,Lightning,2023-07-18
G80227,2023,Person,2023-05-04
G80245,2023,Person,2023-05-06
G80280,2023,Lightning,2023-05-12
G80291,2023,Person,2023-05-13
G80561,2023,Person,2023-06-01
K23536,2023,Person,2024-03-26
K40216,2023,Person,2023-05-05
K40420,2023,Lightning,2023-05-18
K40421,2023,Lightning,2023-05-18
N41861,2023,Lightning,2023-07-17
N41962,2023,Lightning,2023-07-12
N42072,2023,Lightning,2023-07-16
N42074,2023,Lightning,2023-07-17
N42102,2023,Lightning,2023-07-21
G52793,2023,Lightning,2023-08-16
G52871,2023,Lightning,2023-08-02
G80641,2023,Lightning,2023-06-04
G80839,2023,Lightning,2023-06-16
G80864,2023,Lightning,2023-06-14
G80867,2023,Lightning,2023-06-23
G80875,2023,Lightning,2023-06-24
G80913,2023,Person,2023-06-24
G81004,2023,Lightning,2023-06-24
K40541,2023,Person,2023-05-31
K40665,2023,Lightning,2023-05-18
K41156,2023,Person,2023-07-06
K41194,2023,Lightning,2023-07-07
K41410,2023,Lightning,2023-07-08
K42077,2023,Lightning,2023-07-21
K42092,2023,Lightning,2023-07-21
K42398,2023,Person,2023-08-01
N42213,2023,Lightning,2023-07-21
N42216,2023,Lightning,2023-07-10
G52917,2023,Lightning,2023-08-21
G52955,2023,Lightning,2023-08-26
G52996,2023,Lightning,2023-08-25
G60301,2023,Lightning,2023-05-13
G60325,2023,Lightning,2023-05-07
G60452,2023,Lightning,2023-05-20
G60603,2023,Lightning,2023-06-04
G60649,2023,Lightning,2023-06-06
G81492,2023,Lightning,2023-07-10
G81530,2023,Lightning,2023-07-10
G81720,2023,Lightning,2023-07-14
G81730,2023,Lightning,2023-06-16
G81742,2023,Lightning,2023-07-14
G81934,2023,Unknown,2023-07-20
G82220,2023,Lightning,2023-07-23
G82494,2023,Lightning,2023-08-03
G82711,2023,Lightning,2023-08-07
G83130,2023,Lightning,2023-09-02
G90207,2023,Lightning,2023-07-16
K42421,2023,Lightning,2023-07-24
K42454,2023,Person,2023-08-03
K42647,2023,Lightning,2023-08-01
K42815,2023,Lightning,2023-08-18
K42897,2023,Lightning,2023-08-21
N42228,2023,Lightning,2023-07-21
N42235,2023,Lightning,2023-07-21
N42283,2023,Lightning,2023-07-26
N42380,2023,Lightning,2023-07-31
G60654,2023,Lightning,2023-06-06
G60655,2023,Lightning,2023-06-06
G60666,2023,Lightning,2023-06-07
G60705,2023,Lightning,2023-06-09
G60770,2023,Lightning,2023-06-04
G60853,2023,Lightning,2023-06-23
G60858,2023,Lightning,2023-06-23
G60861,2023,Lightning,2023-06-23
G90259,2023,Person,2023-04-04
G90266,2023,Person,2023-05-06
K42902,2023,Lightning,2023-08-21
K42949,2023,Lightning,2023-08-24
K42961,2023,Lightning,2023-08-09
K42988,2023,Person,2023-08-25
N42390,2023,Lightning,2023-08-01
N42934,2023,Lightning,2023-08-21
N42935,2023,Lightning,2023-08-24
N43336,2023,Lightning,2023-09-21
N50196,2023,Person,2023-05-03
G60887,2023,Lightning,2023-06-23
G60917,2023,Lightning,2023-06-25
G60955,2023,Lightning,2023-06-27
G90273,2023,Lightning,2023-05-11
G90288,2023,Lightning,2023-05-11
G90292,2023,Lightning,2023-05-11
G90565,2023,Lightning,2023-06-02
G90628,2023,Lightning,2023-06-04
G90709,2023,Lightning,2023-06-04
G90713,2023,Lightning,2023-06-04
G90776,2023,Lightning,2023-06-09
K43506,2023,Person,2024-03-17
K50624,2023,Lightning,2023-06-01
N52009,2023,Lightning,2023-07-20
N52138,2023,Lightning,2023-07-21
G61138,2023,Lightning,2023-07-04
G61186,2023,Lightning,2023-07-06
G61226,2023,Lightning,2023-07-06
G61602,2023,Lightning,2023-07-11
G61629,2023,Lightning,2023-07-10
G61699,2023,Lightning,2023-07-13
G61714,2023,Lightning,2023-07-13
G61718,2023,Lightning,2023-07-07
G62082,2023,Lightning,2023-07-21
G62150,2023,Lightning,2023-07-22
G90810,2023,Lightning,2023-06-09
G90841,2023,Lightning,2023-06-22
G90949,2023,Lightning,2023-06-23
G90956,2023,Lightning,2023-06-23
G90980,2023,Lightning,2023-06-28
K51040,2023,Person,2023-07-01
K51685,2023,Lightning,2023-07-14
K51840,2023,Person,2023-07-17
K52031,2023,Person,2023-07-21
K52050,2023,Lightning,2023-07-21
K52066,2023,Lightning,2023-07-21
K52125,2023,Lightning,2023-07-22
K52318,2023,Unknown,2023-07-29
K52767,2023,Unknown,2023-08-15
K52808,2023,Unknown,2023-08-17
K52813,2023,Person,2023-08-18
N52156,2023,Lightning,2023-07-21
N52250,2023,Lightning,2023-07-23
N52251,2023,Lightning,2023-07-23
N52368,2023,Lightning,2023-07-30
G62271,2023,Lightning,2023-06-23
G62952,2023,Lightning,2023-08-26
G63092,2023,Lightning,2023-08-31
G63314,2023,Lightning,2023-08-03
G70110,2023,Person,2023-04-28
G90981,2023,Lightning,2023-06-24
G91013,2023,Lightning,2023-06-28
G91021,2023,Lightning,2023-06-28
G91133,2023,Lightning,2023-06-04
G91313,2023,Lightning,2023-06-28
G91355,2023,Lightning,2023-06-28
K53227,2023,Person,2023-09-11
K53294,2023,Person,2023-09-16
K60042,2023,Person,2023-04-15
K60127,2023,Person,2023-04-29
K60634,2023,Person,2023-06-05
K61322,2023,Lightning,2023-07-08
K61692,2023,Lightning,2023-07-12
N52372,2023,Lightning,2023-07-30
N52393,2023,Lightning,2023-07-31
N52396,2023,Lightning,2023-07-30
N52504,2023,Person,2023-08-05
N52626,2023,Lightning,2023-08-07
G70116,2023,Person,2023-04-28
G70124,2023,Person,2023-04-28
G70141,2023,Person,2023-04-29
G91359,2023,Lightning,2023-06-22
G91467,2023,Lightning,2023-07-09
G91494,2023,Lightning,2023-07-10
G91534,2023,Lightning,2023-07-10
G91722,2023,Lightning,2023-07-15
K61768,2023,Lightning,2023-07-07
K61940,2023,Lightning,2023-07-09
K61957,2023,Lightning,2023-07-20
K61969,2023,Lightning,2023-07-19
N52723,2023,Person,2023-08-13
N52764,2023,Lightning,2023-08-09
N52826,2023,Lightning,2023-08-07
G70145,2023,Person,2023-04-30
G70168,2023,Person,2023-04-30
G70182,2023,Person,2023-04-10
G91739,2023,Lightning,2023-07-15
G91933,2023,Unknown,2023-07-20
G92039,2023,Lightning,2023-07-20
G92093,2023,Lightning,2023-07-22
G92498,2023,Lightning,2023-07-31
K62013,2023,Lightning,2023-07-21
K62315,2023,Person,2023-07-29
K62575,2023,Person,2023-08-06
K62725,2023,Lightning,2023-08-12
K62759,2023,Person,2023-08-14
K70037,2023,Person,2023-04-14
K70060,2023,Person,2023-04-18
K70092,2023,Person,2023-04-26
N52847,2023,Lightning,2023-08-19
N52957,2023,Lightning,2023-08-25
N53056,2023,Lightning,2023-08-29
N60465,2023,Lightning,2023-05-18
N62590,2023,Lightning,2023-08-07
N70201,2023,Person,2023-05-03
G70189,2023,Person,2023-05-03
G70195,2023,Person,2023-05-03
G70226,2023,Person,2023-01-01
G92536,2023,Lightning,2023-08-02
G92572,2023,Lightning,2023-08-03
G92594,2023,Lightning,2023-08-07
G92729,2023,Lightning,2023-08-13
G92940,2023,Lightning,2023-08-24
G92947,2023,Lightning,2023-08-25
G93102,2023,Lightning,2023-09-01
K71032,2023,Lightning,2023-06-30
K71415,2023,Lightning,2023-07-07
K71535,2023,Lightning,2023-07-10
K71634,2023,Lightning,2023-07-12
K71649,2023,Lightning,2023-07-12
N71690,2023,Lightning,2023-07-12
N71835,2023,Lightning,2023-07-10
N71918,2023,Lightning,2023-07-17
N72104,2023,Lightning,2023-07-21
N72169,2023,Lightning,2023-07-17
N72170,2023,Lightning,2023-07-22
N72350,2023,Lightning,2023-07-17
N72365,2023,Lightning,2023-07-30
N72369,2023,Lightning,2023-07-30
N72419,2023,Lightning,2023-07-30
N72601,2023,Lightning,2023-08-06
G70240,2023,Person,2023-05-06
G70241,2023,Person,2023-05-06
G70243,2023,Person,2023-05-06
G70298,2023,Person,2023-05-13
G70356,2023,Person,2023-05-17
G93103,2023,Lightning,2023-09-01
G93120,2023,Lightning,2023-09-01
G93240,2023,Lightning,2023-09-13
G93291,2023,Lightning,2023-09-16
G93345,2023,Person,2023-09-21
K20006,2023,Person,2023-04-04
K20029,2023,Person,2023-04-14
K71658,2023,Lightning,2023-07-12
K71705,2023,Lightning,2023-07-12
K71707,2023,Lightning,2023-07-12
K71778,2023,Lightning,2023-07-15
K72705,2023,Lightning,2023-08-09
N72615,2023,Lightning,2023-08-07
N72730,2023,Lightning,2023-08-06
G70366,2023,Person,2023-05-18
G70412,2023,Person,2023-05-19
G70472,2023,Lightning,2023-05-21
G70644,2023,Lightning,2023-06-06
G70645,2023,Lightning,2023-06-06
G70755,2023,Lightning,2023-06-03
G70759,2023,Lightning,2023-06-01
G71019,2023,Lightning,2023-06-30
K20034,2023,Person,2023-04-14
K20046,2023,Person,2023-04-15
K20063,2023,Person,2023-04-19
K20066,2023,Person,2023-04-20
K72771,2023,Lightning,2023-08-14
K73066,2023,Lightning,2023-08-24
K73144,2023,Lightning,2023-09-01
K73206,2023,Lightning,2023-09-04
N72824,2023,Lightning,2023-08-06
N72833,2023,Lightning,2023-08-06
R10108,2023,Person,2023-04-28
R10185,2023,Person,2023-04-12
R10344,2023,Person,2023-05-16
R10501,2023,Lightning,2023-05-10
R10507,2023,Lightning,2023-05-27
G71435,2023,Lightning,2023-07-09
G71478,2023,Lightning,2023-07-08
G71539,2023,Person,2023-07-11
G71672,2023,Lightning,2023-07-13
G73106,2023,Lightning,2023-09-01
G73140,2023,Person,2023-09-02
G73192,2023,Lightning,2023-09-08
G73347,2023,Lightning,2023-09-21
G73406,2023,Lightning,2023-09-13
G73425,2023,Lightning,2023-09-23
G73487,2023,Unknown,
K20103,2023,Person,2023-04-27
K20469,2023,Lightning,2023-05-17
K20627,2023,Person,2023-06-05
K20636,2023,Person,2023-06-05
